"Av_EV_mortero" "Av_EV_quijote" "Barr_EP_triunfo" "Belm_EV_rana" "Belm_EV_sierra" "Cast_EV_barbador" "Cast_EV_comisario" "Cerv_EP_cueva" "Cerv_EP_guarda" "Cerv_EP_juez" "Cerv_EP_retablo" "Cerv_EP_viejo" "Cerv_EP_vizcaino" "Cerv_EV_eleccion" "Cerv_EV_rufian" "Dub_EV_romances_R" "Hurt_EV_getafe" "Hurt_EV_miser1" "Hurt_EV_miser2" "Quev_EP_vieja" "Quev_EV_marido" "Quev_EV_niño" "Quin_EV_barbero" "Quin_EV_borracho" "Quin_EV_sacristanes" "Quin_EV_ventero" "Salas_EP_buscaoficios" "Salas_EP_mirones" "Salas_EV_caprichoso" "Salas_EV_comisario" "Vel_EV_antonia" "Vel_EV_atarantados" "Vel_EV_burla"
"flagelum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0
"flandes" 0 0 0 0 0 0 0 0 0.0541858574911948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"formada" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fortaleza" 0 0.0773993808049536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forzado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"francia" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"fray" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0 0 0 0 0 0
"fregar" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0 0
"fregona" 0 0 0 0 0 0 0 0 0.0541858574911948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fregonas" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fregoncita" 0 0 0 0 0 0 0 0 0.0541858574911948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"freno" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fresco" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"friega" 0 0 0 0 0 0 0 0 0.0541858574911948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fuente" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"fueran" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0 0
"fueras" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fuesen" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"fuiste" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"fundadas" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fundar" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"fundo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"gallarda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0727008360596147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gallego" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"gallina" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"ganados" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0 0
"ganar" 0 0 0 0 0.0987166831194472 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ganso" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"garganta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"garrafa" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"garrote" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"garullo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.175131348511384
"gasta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"gatas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.109529025191676 0 0 0 0 0 0 0 0
"gato" 0 0 0 0 0 0 0 0 0 0 0 0 0.0452591083955646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gavilán" 0 0 0.0212947189097104 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gaznate" 0 0 0 0.114810562571757 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"general" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"gentecilla" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0 0 0
"gentes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"gentileza" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"gentilhombre" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gil" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0
"ginebra" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"ginjo" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ginovés" 0 0 0 0 0 0 0 0 0 0 0 0 0.0452591083955646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gitanas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0836470096194061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"godos" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"golfo" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"golosas" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0 0
"gomecillos" 0 0 0 0 0 0 0 0 0 0 0.060459492140266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gordo" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gozado" 0.044543429844098 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gozáredes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0
"gracejo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"grados" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0.0285225328009127 0 0 0 0
"grajos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"grana" 0.044543429844098 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"granada" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"granadas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.202839756592292 0 0 0 0 0 0 0 0 0 0
"granjear" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"graves" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0895255147717099 0 0 0 0 0
"griego" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grillo" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grillos" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grita" 0 0 0 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"grito" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0.101419878296146 0 0 0 0 0 0 0 0 0 0
"gruesa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"guardada" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"guinarte" 0 0 0 0 0.197433366238894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"guisar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0.0368867576540022 0 0 0
"gura" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0727008360596147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gurapas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0727008360596147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gusanos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"gustar" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"gustosa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"haba" 0 0 0 0 0.0987166831194472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0875656742556918
"haberme" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"habernos" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0875656742556918
"habiéndome" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"hábil" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0836470096194061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hábito" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"habláis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"hablaréis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"hable" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"hablé" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"habléis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0.0474833808167142 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"habré" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"habría" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0 0 0 0 0 0
"hacerlo" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0368867576540022 0 0 0
"hacerse" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"hacerte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"hado" 0 0.0386996904024768 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hagas" 0 0 0 0 0 0 0 0 0 0 0.060459492140266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hágolo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0.0254582484725051 0 0 0 0 0 0
"halcón" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"hallan" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"hallase" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hampa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0875656742556918
"harina" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.109529025191676 0 0 0 0 0 0 0 0
"hartos" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0 0
"háse" 0 0 0.0212947189097104 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hasle" 0 0 0 0 0 0 0 0 0.0541858574911948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hate" 0 0 0 0 0 0 0 0 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0875656742556918
"hayáis" 0 0 0.0212947189097104 0 0 0 0 0 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"haz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0 0 0
"hazaña" 0 0.0773993808049536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hazañero" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0737735153080044 0 0 0
"hebrero" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hela" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"hércules" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"heredero" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"herencia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0
"heridas" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hermanas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"herodías" 0 0 0 0 0 0 0 0 0 0 0.060459492140266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"heroica" 0 0.0773993808049536 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hiciste" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"higa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0.0714796283059328 0 0 0 0 0 0 0 0 0 0 0
"hígado" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0.0696378830083565 0
"hígados" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hijuela" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107584722969338 0 0 0 0 0 0 0 0 0
"hila" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0 0 0 0 0 0
"hincados" 0 0 0 0 0.0987166831194472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"hirviendo" 0 0 0 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"hojas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holanda" 0 0 0 0 0 0 0 0 0.0541858574911948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holgando" 0 0 0 0 0 0 0 0 0 0 0 0 0.0226295541977823 0 0 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holgaré" 0 0 0 0 0 0 0 0.0280112044817927 0 0.033288948069241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"honesta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0
"honras" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"horca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0.0623830318153462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"horno" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0.0696378830083565 0
"hosco" 0 0 0 0.114810562571757 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hoyo" 0 0 0 0 0 0 0 0 0 0 0.060459492140266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hubieran" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"hubiese" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"huelgo" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0 0 0
"huelgue" 0 0 0 0 0 0 0 0 0 0 0 0.0263852242744063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"huevo" 0 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0696378830083565 0 0 0 0 0 0 0
"huevos" 0 0 0 0 0.0987166831194472 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"huir" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"humanos" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0 0
"humildes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0895255147717099 0 0 0 0 0
"hurte" 0 0 0 0 0 0 0 0 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0.0475737392959087 0 0 0 0 0 0 0 0 0 0 0 0 0
"i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0.0714796283059328 0 0 0 0 0 0 0 0 0 0 0
"ida" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0.030229746070133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ignora" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"iguala" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0 0 0 0
"iguale" 0 0 0 0 0 0 0 0.0280112044817927 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illescas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ilustres" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044762757385855 0 0 0 0 0
"imagina" 0 0 0 0 0 0 0 0.0280112044817927 0.0270929287455974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imitación" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0
"impedido" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0
"impertinencias" 0 0 0 0 0 0 0 0 0 0.066577896138482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impertinentes" 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"impida" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254582484725051 0 0 0 0 0 0.0875656742556918
"impide" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474833808167142 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0 0 0
"importante" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0.0714796283059328 0 0 0 0 0 0 0 0 0 0 0
